account_id,customer_name,residential_loc
1510,Rebecca Hicks,"(83.497436, -6.115977)"
1511,Curtis Taylor,"(16.176343, -84.437819)"
1512,Allison Spencer,"(-2.3261715, 149.145922)"
1513,Robert Arnold,"(-80.729854, 165.541381)"
1514,Angelica Parker,"(-14.0572155, -6.046223)"
1515,Dr. Kelly Hammond DVM,"(61.8316265, 125.227020)"
1516,William Day,"(-79.4286165, 94.721340)"
1517,Michael Cooper,"(-75.005416, -109.204574)"
1518,Penny Bowman,"(43.3256135, -145.705816)"
1519,Vincent Reynolds,"(-71.7746665, -104.885617)"
1520,Amy Martinez,"(-49.3132565, -125.103222)"
1521,Christopher Morris,"(50.332844, -92.285102)"
1522,Hannah Everett,"(-26.9140175, -130.683357)"
1523,Sarah King,"(6.721838, 11.706421)"
1524,Krista Martinez,"(0.7736115, -136.428243)"
1525,Joseph Shaw,"(20.767686, 4.454400)"
1526,Todd Moore,"(-71.3231935, 84.385141)"
1527,Michelle Jacobs,"(17.5244735, 112.654445)"
1528,Kristy Bryan,"(-73.316616, 101.685076)"
1529,Angel May,"(21.763884, 164.573795)"
1530,Marilyn Wang,"(16.2978005, -96.793595)"
1531,Mark Jimenez,"(57.1288065, -131.964162)"
1532,Donna Frye,"(-34.365525, 60.785609)"
1533,Dr. Michael Evans,"(-47.302534, -118.126087)"
1534,Anthony Gonzales,"(-20.004196, -57.917619)"
1535,Mr. Lawrence Edwards,"(-25.772690, -149.659183)"
1536,Morgan Valencia,"(83.076062, 119.404629)"
1537,Bianca Wood,"(-83.4970965, -151.823349)"
1538,Emma Owens,"(82.5778405, -58.924943)"
1539,David Davis,"(38.4982365, -157.239447)"
1540,James Gilbert,"(-78.6784985, -62.424786)"
1541,Sean Moore,"(-27.544291, -98.056993)"
1542,Kenneth Edwards,"(-53.043655, 88.748920)"
1543,Kathleen Robertson,"(-4.2458735, -6.617402)"
1544,Mr. Alexander Landry MD,"(14.025520, 160.553646)"
1545,Cindy Gomez,"(89.922355, 32.498221)"
1546,Johnny Khan,"(-84.831080, 93.936743)"
1547,Julie Herrera,"(-12.2505155, 84.262503)"
1548,Jessica Khan,"(-83.688242, 179.511349)"
1549,Pamela Diaz,"(21.384263, 115.295690)"
1550,Kelly Lee,"(-71.7567125, -158.455360)"
1551,Angel Gordon,"(-36.2795145, 136.575953)"
1552,Diana Hays,"(-80.334824, -67.881697)"
1553,Barbara Hester,"(-28.392456, 132.855719)"
1554,Robert Morgan,"(41.9266445, -176.160098)"
1555,Nicole Gonzalez,"(3.7863905, -136.713476)"
1556,Kathryn Williams,"(66.1175555, 17.631971)"
1557,Gary Wells,"(46.6735455, -91.856975)"
1558,Larry Robertson,"(16.6175945, -65.765501)"
1559,Louis Martin,"(-49.1291305, 107.886283)"
1560,Nancy Evans MD,"(-88.0270155, 156.983020)"
1561,Kim Erickson,"(77.179414, -28.915317)"
1562,Robert Richardson,"(-18.6910015, 118.641273)"
1563,Veronica Silva,"(10.4755475, 94.276411)"
1564,Molly Watts,"(14.2656435, -94.174034)"
1565,John Coffey,"(-35.887193, 146.212707)"
1566,Paula Lane,"(-21.205837, -0.424334)"
1567,Lauren Jackson,"(-37.447738, -4.412031)"
1568,Lisa Randall,"(-20.1150165, 30.792939)"
1569,Michael Johnson,"(-58.0111745, 169.214471)"
1570,Ashley Smith,"(-13.393425, 62.477624)"
1571,Christian Vaughn,"(-82.264368, 59.199313)"
1572,Reginald Knapp,"(71.9653255, 169.722338)"
1573,Nancy Brown,"(47.3866365, 37.803602)"
1574,Daniel Nguyen,"(-35.080774, -80.769055)"
1575,Kelly Edwards,"(-59.749071, -157.633910)"
1576,Thomas Peterson,"(14.005870, -122.699972)"
1577,Raymond Le,"(-34.8141825, -72.549242)"
1578,Melissa Bishop,"(63.063768, -19.685094)"
1579,David Grant,"(-32.4628925, 138.503054)"
1580,William Evans,"(-8.564573, 13.777287)"
1581,Daniel Bush,"(34.494935, -150.811641)"
1582,Gregory Peck,"(83.9005645, 156.144347)"
1583,Denise Martinez,"(-28.310836, 124.323447)"
1584,Jamie Baird,"(-22.264989, -63.603135)"
1585,Tina Ballard,"(47.197196, -167.215747)"
1586,Dwayne Klein,"(-6.8114315, -173.364096)"
1587,Jeremy Scott,"(-31.9042455, -82.869775)"
1588,Dale Ryan,"(-0.3608065, -69.215237)"
1589,Melissa Taylor,"(44.1083975, 28.612852)"
1590,Laurie Sanchez,"(-2.1252925, 65.824779)"
1591,Kiara Little,"(14.8923325, 143.095882)"
1592,Jason Love,"(-45.6390855, 83.969903)"
1593,Randy Smith,"(38.896149, 121.093241)"
1594,Tanya Russell,"(70.1862755, -26.807928)"
1595,Sherry Woods,"(89.0529755, -46.577674)"
1596,Victor Morris,"(-69.1495115, 150.911293)"
1597,Susan Davis,"(-61.207187, -179.854650)"
1598,Kimberly Sharp,"(-81.624832, 152.471669)"
1599,Susan Thompson,"(-76.570702, -173.980655)"
1600,Casey Gillespie,"(-16.386592, -179.994909)"
1601,Jennifer Simpson DVM,"(-8.5441865, 58.940097)"
1602,Tammy Mcdowell,"(12.3868975, 125.002223)"
1603,Keith Rodriguez,"(-47.187982, -127.798608)"
1604,Mrs. Virginia Daniels,"(-75.6285445, 17.595214)"
1605,Todd Rosales MD,"(-32.203528, 166.696265)"
1606,Brian Martin,"(-38.7864225, 47.185335)"
1607,David Lopez,"(10.078366, -139.144392)"
1608,Rachel Bradley,"(-14.8437955, 44.136640)"
1609,Casey Chase,"(85.456387, -167.977028)"
1610,Samantha Robertson,"(-10.148526, -161.213412)"
1611,Michael Lopez,"(-57.767205, -17.838079)"
1612,Franklin Wright,"(-51.9256295, -38.950239)"
1613,David Molina,"(32.6555805, -70.120800)"
1614,Elizabeth Sharp,"(-57.700499, 161.830962)"
1615,Matthew Schwartz,"(-81.848259, 75.821574)"
1616,Bryan Parker,"(-43.136192, -172.299101)"
1617,Jonathan Jacobson,"(-59.7777185, -133.777956)"
1618,Emily Wilson,"(-26.970598, 64.407571)"
1619,Elizabeth Mendez,"(65.632704, 119.275905)"
1620,Casey Hernandez,"(-16.6810005, -35.008971)"
1621,Lisa Perry,"(-83.9443795, 122.382152)"
1622,Kaitlin Medina,"(38.775199, -146.024746)"
1623,Colleen Wright,"(-48.850226, -64.317430)"
1624,Shelley Miller,"(-72.5093445, 33.427091)"
1625,Michael Miller,"(11.314259, -163.948569)"
1626,Amy Kelley,"(-80.024626, 87.052174)"
1627,Laura Hernandez,"(26.0949845, 70.021635)"
1628,Joseph Wilson,"(20.7092925, -86.035303)"
1629,Kevin Davis,"(-86.4381125, 129.646032)"
1630,Rhonda Chavez,"(-78.179792, 172.514826)"
1631,Joyce Brown,"(-73.085818, -29.234344)"
1632,Robert Cummings,"(-14.4170035, 77.253070)"
1633,Robert Reese,"(-35.5885015, -36.502758)"
1634,Amber Cooper,"(-83.446719, -33.991278)"
1635,Zachary Michael,"(-39.515393, -53.932777)"
1636,Timothy Johnson,"(30.256165, -178.953863)"
1637,Randy Cannon,"(84.531961, -156.311592)"
1638,Maria Fisher,"(61.186060, 53.723796)"
1639,Janet Kane DVM,"(60.040492, 82.276271)"
1640,Michael Stanley,"(-27.851587, -154.608942)"
1641,Martha Bailey,"(-13.0886495, 15.439692)"
1642,Joshua Rice,"(-66.2660105, 141.075154)"
1643,Courtney Smith,"(8.595579, 64.951368)"
1644,Edwin Nunez,"(36.8290915, 112.374930)"
1645,Kim Morrow,"(-46.0048475, 20.396443)"
1646,Gregory Hill,"(86.7919515, 19.325285)"
1647,Molly Rodriguez,"(57.914395, 110.322081)"
1648,Jennifer Miranda,"(-50.8901095, -7.819468)"
1649,Alexis Harris,"(81.6145955, 6.180254)"
1650,Andrew Harper,"(19.2536735, -86.604470)"
1651,Amber Yang,"(65.749416, 35.703563)"
1652,David Robinson,"(9.887494, 70.978655)"
1653,Amy Gordon,"(3.2644415, -22.992352)"
1654,Robert Dennis,"(-50.3700185, 85.488396)"
1655,Kyle Chambers,"(55.5641175, 38.949799)"
1656,Eric Thomas,"(6.7250385, 51.773257)"
1657,Connie Turner,"(-66.794947, 143.277836)"
1658,Travis Hobbs,"(-22.032061, -106.104287)"
1659,Lori Simmons,"(-0.663588, 12.558787)"
1660,William David DDS,"(83.265461, 70.479900)"
1661,Emma Butler,"(31.0023135, 109.487126)"
1662,James Webster,"(-45.902458, -157.045692)"
1663,Samuel Turner,"(2.195167, 91.846128)"
1664,Renee Melendez,"(77.789021, -102.126609)"
1665,Tracy Grant,"(70.7371515, 3.421880)"
1666,David Harris,"(55.0117975, 159.676852)"
1667,Tammy Boone,"(-47.203882, 127.998864)"
1668,Nathaniel Lee,"(-52.547537, -69.505103)"
1669,Michael Morrison,"(16.3944415, -136.114351)"
1670,Chelsea Gill,"(22.468031, -119.934905)"
1671,Kristin Mendoza,"(44.589147, 112.056025)"
1672,Felicia Krueger,"(-78.731504, 98.941400)"
1673,Timothy Hayden,"(-62.132289, 128.950203)"
1674,Zachary Mendoza,"(-88.9153865, -43.249766)"
1675,Larry Harris,"(57.759911, 176.824239)"
1676,Kristen Rowe,"(-45.788171, -58.247165)"
1677,Joseph Howard,"(-0.101038, 82.626511)"
1678,Jose Crawford,"(-58.6141645, -5.255337)"
1679,William Harrison,"(10.2128945, 114.447228)"
1680,Suzanne Wood,"(16.0214075, 100.848463)"
1681,Justin Walker,"(86.333075, 30.882749)"
1682,Dean Donovan,"(-31.193463, 129.784949)"
1683,Jennifer Hernandez,"(4.256911, 39.042496)"
1684,James Whitaker,"(-61.431320, -58.766594)"
1685,Mr. Michael Scott PhD,"(81.9246805, 165.692397)"
1686,Maria Henry,"(31.776843, -96.408566)"
1687,Robert Jackson,"(-39.4452465, -179.679963)"
1688,Katherine Stark,"(45.428662, -122.124849)"
1689,Maria Brown,"(42.930021, -102.499706)"
1690,Ryan Landry,"(-70.617169, -15.419038)"
1691,Pamela Gutierrez,"(-25.083355, 38.033947)"
1692,Crystal Mann,"(-8.7022815, -67.662970)"
1693,Jonathan Brooks,"(55.4831275, 162.657116)"
1694,Mary Jensen,"(-64.072566, -77.454126)"
1695,Mr. Aaron Arnold,"(-83.6902585, -171.291953)"
1696,Joseph Hill,"(-81.6523435, -21.202134)"
1697,Alicia Li,"(-57.499033, -68.820800)"
1698,Renee Browning,"(-40.1477465, -141.701693)"
1699,Brent Hernandez,"(-72.008960, -43.938710)"
1700,Joseph Ochoa,"(31.493715, -116.137632)"
1701,James Watson,"(23.257623, 11.939023)"
1702,Karl Branch,"(87.5928845, 36.359412)"
1703,Michael Abbott,"(-87.163054, 140.813046)"
1704,Shannon Malone,"(-9.411521, 4.237768)"
1705,James Tran,"(14.085127, 21.281463)"
1706,Adam Jackson,"(-34.0450565, -16.905805)"
1707,Mr. Richard Knight PhD,"(25.031002, 152.461485)"
1708,Joseph Williams,"(68.2939165, 76.860243)"
1709,Sean Clay,"(80.515463, 150.069940)"
1710,Anthony Jones,"(69.272471, -157.518596)"
1711,Stephanie Elliott,"(41.891322, -163.078883)"
1712,Timothy Edwards,"(44.216344, -8.398957)"
1713,Laurie Goodwin,"(4.3542465, -163.335355)"
1714,Jennifer Jones,"(-21.3389955, 74.260715)"
1715,David Davenport,"(13.013520, 109.382710)"
1716,Steven Rivera,"(-63.691496, 46.936228)"
1717,Brenda Hinton,"(67.6050915, 152.984371)"
1718,Kathryn Mccann,"(4.2355875, 83.232348)"
1719,Jeffrey Roberson,"(-82.6641615, 23.993390)"
1720,Randy Friedman,"(-79.6191795, 81.696866)"
1721,Raymond Johnson,"(-66.692119, 74.944851)"
1722,Willie Henry,"(-22.312287, 111.915482)"
1723,Todd Reynolds,"(-65.2908275, -135.458675)"
1724,Mary Miller,"(-24.1287525, 158.925971)"
1725,Rebecca Marquez,"(-64.7655575, 64.107795)"
1726,Christian Dawson,"(11.9655075, 1.130959)"
1727,Nancy Stewart,"(-25.205416, 144.059970)"
1728,Aaron Parker,"(35.9712575, -161.562699)"
1729,Derrick Anderson,"(-3.329571, -13.670104)"
1730,Jerry Peters,"(58.3443485, 62.235613)"
1731,Alexander Gomez,"(-31.868866, 149.486942)"
1732,Kyle Nguyen,"(20.2215025, -129.022085)"
1733,Edgar Hughes,"(-87.2367395, -111.074282)"
1734,Steven Stein,"(69.2974015, -164.841052)"
1735,Laura Jackson,"(45.907404, 58.601524)"
1736,Charles Turner,"(-71.4512155, 89.548183)"
1737,Arthur Hamilton MD,"(-41.3505635, 68.667856)"
1738,Mr. David Wright,"(-16.2497345, 123.358884)"
1739,Linda Gonzalez,"(14.200767, 107.581843)"
1740,Eric Rush,"(85.476879, -153.846399)"
1741,Manuel Brock,"(-22.030987, 134.424389)"
1742,George Ochoa,"(-58.413585, 97.420701)"
1743,Valerie Taylor,"(41.8283855, -86.628124)"
1744,Travis Harris,"(31.259257, -22.487728)"
1745,Vincent Novak,"(-46.313153, -158.623682)"
1746,Michael Henry,"(-12.076770, 142.724028)"
1747,Dana Bennett,"(-1.0363015, 49.099785)"
1748,Jenna Wilson,"(-60.559458, -96.894430)"
1749,Leslie Gardner,"(-69.378613, -73.096612)"
1750,Krista Benton,"(39.4251325, 81.052114)"
1751,Michael Gonzales,"(-23.1481195, -176.943861)"
1752,Michael Fuentes,"(13.966038, 171.044606)"
1753,Jennifer Porter,"(-42.5858155, 22.249800)"
1754,Dana Hopkins,"(-78.2224805, -17.716470)"
1755,Rachel Jones,"(-40.962802, -60.050880)"
1756,Karen Morales DDS,"(1.286955, 133.301656)"
1757,Melissa Stephens,"(42.4329125, -57.200161)"
1758,Heather Woodard,"(29.364230, -117.674902)"
1759,Margaret Miller,"(-62.743675, -91.720553)"
1760,Mary Kelly,"(-52.6323585, -109.133575)"
1761,Amanda Terrell,"(72.4587405, 122.135251)"
1762,Jennifer Goodwin,"(-83.6439305, 55.201693)"
1763,Jessica Smith,"(43.1830865, 16.857484)"
1764,Jorge Stone,"(25.4201225, -168.973959)"
1765,Laura Griffin,"(50.975649, 17.723275)"
1766,Raymond Chapman,"(80.4114165, 111.781090)"
1767,Haley Johnson,"(-61.4577655, 44.747367)"
1768,Jason Nixon,"(37.146602, -161.995033)"
1769,Todd Thomas,"(-15.1327585, 54.232012)"
1770,Jesse Clark,"(59.594129, 46.696554)"
1771,Mr. Jeffrey Horton,"(-72.0313195, -145.009255)"
1772,Eric Patrick,"(-66.580897, -38.923437)"
1773,Samuel Wong,"(88.4296685, 12.007903)"
1774,Carly Riggs,"(37.4063175, 35.460776)"
1775,Christopher Moore,"(46.1272605, -49.415840)"
1776,Tina Hall,"(-53.082804, -115.032780)"
1777,Cody Davidson,"(-83.528215, -93.029423)"
1778,Allen Mendez,"(-66.813209, 126.242240)"
1779,Kevin Price,"(-39.8587485, 176.826395)"
1780,Christine Goodwin,"(-37.247857, 59.499249)"
1781,Amy Garcia,"(87.130346, 113.087975)"
1782,Chelsea Nguyen,"(10.2114825, 119.234923)"
1783,Dennis Huffman,"(-19.399682, 76.559734)"
1784,Margaret Harper,"(-72.0634435, 172.328355)"
1785,Laurie Bailey,"(-40.2024885, 132.523571)"
1786,Lisa Cervantes,"(20.932500, -117.803600)"
1787,Elizabeth Mendez,"(60.234355, -158.656288)"
1788,Cesar Wilson,"(-27.656323, -71.311951)"
1789,Clayton Steele,"(-50.4360405, -18.754524)"
1790,Jennifer Taylor,"(-54.240419, 29.760704)"
1791,Cody Reid,"(-86.995236, 19.640045)"
1792,Maria Cooke,"(-73.8954875, 93.909406)"
1793,Katherine Taylor,"(-86.7343685, -119.466420)"
1794,Jerry Brown,"(50.811340, 177.508351)"
1795,Adam Taylor,"(-18.6263625, 134.377031)"
1796,Tracey Wagner,"(52.410191, -175.244670)"
1797,Michael Perry PhD,"(-8.571677, -106.415509)"
1798,Bradley Johnson DDS,"(-4.227036, -49.177367)"
1799,Donald Medina,"(38.9534845, -65.345282)"
1800,Jim Newton,"(-39.3550845, 176.501801)"
1801,Krista Wilson,"(37.4422965, 76.772171)"
1802,Reginald Morrow,"(38.5092745, -65.043864)"
1803,Rodney Williams,"(-63.412270, -87.433808)"
1804,Kimberly Fritz,"(14.114714, 116.907087)"
1805,Ronald Potter,"(80.026095, 156.634058)"
1806,Zachary Cole,"(55.331714, -141.925899)"
1807,Robert Gonzales,"(-50.7782535, 178.137108)"
1808,Patricia Young PhD,"(-55.9206205, 93.733241)"
1809,Heather Page,"(-50.9687835, -143.495990)"
1810,Carol Taylor,"(38.2285025, 95.621251)"
1811,Daniel Brown,"(-70.514246, 123.953444)"
1812,Douglas Ryan,"(-45.7798975, -47.356475)"
1813,Michael Roberts,"(78.293176, 42.000748)"
1814,Scott Duke,"(77.939528, 14.198293)"
1815,Anna Estes,"(-29.510206, -39.088321)"
1816,Tamara Riddle,"(19.089878, -147.963294)"
1817,Beth Cline,"(25.9294995, -156.963457)"
1818,Michael Poole,"(-3.969771, 31.864744)"
1819,Megan Burns,"(-82.573669, -76.595608)"
1820,Debra Perry,"(10.3095615, 29.796391)"
1821,Mark Beard,"(30.7498755, 145.578122)"
1822,Jose Ramirez,"(-29.676902, -111.642186)"
1823,Jackie Clements,"(38.6787765, 150.119654)"
1824,Aaron Schroeder,"(46.780557, 38.255114)"
1825,Monica Ellis,"(83.420298, 161.097959)"
1826,Heather Brown,"(-47.779095, -50.431249)"
1827,Claudia Jordan,"(70.7871615, 99.848522)"
1828,Derrick Clayton,"(-12.790534, 86.896506)"
1829,Kenneth Knight,"(-69.8524665, 52.326339)"
1830,Mr. Michael Williams,"(71.013434, -163.403167)"
1831,Richard Stevens,"(22.0225295, -144.387219)"
1832,Scott Alexander,"(60.7766185, -134.450444)"
1833,Tyler Harris,"(-50.9255185, 164.349068)"
1834,Bonnie Santos,"(-79.276393, 18.385147)"
1835,Timothy Hill,"(-15.538841, 31.133799)"
1836,Danielle Watson,"(-14.614337, 69.380347)"
1837,Carol Sanders,"(84.5278365, 3.332092)"
1838,Michael Young,"(-8.5306755, 107.382143)"
1839,Michele Smith,"(72.4828725, -4.396094)"
1840,Casey Perez,"(-7.283799, 72.282022)"
1841,Alexandra Dominguez,"(47.2886185, 81.878925)"
1842,Virginia Henderson,"(13.6412785, 136.518205)"
1843,Benjamin Reyes,"(60.374234, 144.916861)"
1844,Ashley Edwards,"(70.8846105, 174.876410)"
1845,Breanna Ayala,"(64.0787605, -106.305157)"
1846,Brandi Haney,"(35.984303, 0.965900)"
1847,Joseph Smith,"(-65.575678, 82.892550)"
1848,Jessica Bowen,"(1.9149905, 106.012133)"
1849,Brittany Jenkins,"(48.7804815, 150.909329)"
1850,Shannon Miller,"(79.480987, -146.212367)"
1851,Paul Lawrence,"(-22.463535, 157.756966)"
1852,Victor Edwards,"(-18.0024915, -34.373121)"
1853,Donald Miller,"(-12.4363905, 139.134225)"
1854,Lindsay Lawson,"(47.8464155, -57.678134)"
1855,Melissa Abbott,"(-5.965844, -5.965591)"
1856,Elizabeth Holmes,"(-25.7325815, 123.876948)"
1857,Nicole Phillips,"(-38.657269, 7.106606)"
1858,Steven Blevins,"(-7.7654325, -77.003174)"
1859,Brian Porter MD,"(-0.074530, 97.922908)"
1860,Vanessa Hatfield,"(20.4717255, -30.469565)"
1861,Bonnie Valencia,"(-19.157160, 140.920230)"
1862,Holly Vega,"(23.775861, 179.534192)"
1863,Tiffany Townsend,"(86.9287975, -78.878871)"
1864,Austin Baker,"(74.5653575, -105.225869)"
1865,Antonio Mccormick,"(-10.8074335, -78.012753)"
1866,Lori Mason,"(7.035910, 111.400602)"
1867,Michael Miller,"(58.418821, -7.587939)"
1868,Lisa Ramirez,"(-35.114483, 68.405033)"
1869,Jorge Harris,"(66.162065, 99.233370)"
1870,Kimberly Myers,"(-43.4491005, -117.072952)"
1871,Sandra Becker,"(-11.761503, 162.843275)"
1872,Michael Blair,"(-23.6891595, -69.547494)"
1873,Amy Miller,"(70.559632, 160.077784)"
1874,Jesse Lynch,"(0.5626245, -81.710838)"
1875,Patrick Yang,"(83.805872, 86.801052)"
1876,Michael Miles,"(10.662926, -48.126351)"
1877,Troy Mills,"(15.1274415, 80.029838)"
1878,Michelle Jackson,"(-17.3236525, 125.044353)"
1879,Richard Adams,"(33.233140, 108.519053)"
1880,Patricia Johnson,"(1.6437135, -101.434355)"
1881,Denise Brown,"(-21.622588, 145.335052)"
1882,Laura Jones,"(-70.659159, -44.420932)"
1883,Ian Porter,"(-56.5987715, 22.165194)"
1884,Holly Scott,"(57.822954, 31.033737)"
1885,Kenneth Sharp,"(-89.123002, -144.273169)"
1886,Jordan Williams,"(-39.2850035, -43.199464)"
1887,Dana Ruiz,"(42.8904775, 64.147717)"
1888,Chris Velazquez,"(57.812423, 133.309061)"
1889,Kristen Sloan,"(-15.6187735, 94.404606)"
1890,Jennifer Morris,"(62.324676, 45.750566)"
1891,Nathan Nelson,"(-36.5303375, -37.352749)"
1892,Jake Shaw,"(-76.311661, 49.623607)"
1893,Cassie Brock,"(78.6077245, 82.830304)"
1894,Dr. Andrea Marshall,"(69.792050, -121.975435)"
1895,Ryan Murphy,"(37.874103, 54.705054)"
1896,Aimee Gonzalez,"(13.853569, -11.883180)"
1897,Elizabeth Dean,"(-57.936787, -104.984442)"
1898,Kevin Snyder,"(-41.3850685, -114.009653)"
1899,Christie Mccullough,"(6.995106, -150.739381)"
1900,Danielle Smith,"(-78.9848555, -142.268724)"
1901,David Reed,"(-15.5478095, -122.306980)"
1902,Sherry Tapia,"(57.2343505, 107.345466)"
1903,Matthew Sweeney,"(-17.9480865, -111.590776)"
1904,Ashley Moreno,"(-64.259557, 47.238067)"
1905,Johnathan Brown,"(-34.999523, -158.558781)"
1906,Michelle Davis DVM,"(87.2471125, 124.173527)"
1907,Kelly Haynes,"(-73.926115, -174.708548)"
1908,William Miller,"(-60.0876895, 1.250781)"
1909,Casey Wilkins,"(77.6003675, -31.193447)"
1910,Keith Graham,"(-13.713837, 50.748539)"
1911,Cynthia Green,"(-25.392882, -56.257518)"
1912,Robert Haynes,"(-30.8267305, 151.953674)"
1913,Emily Nelson,"(72.044094, 126.347720)"
1914,Dale Chan,"(-18.3986605, 116.683347)"
1915,Brittney Martin,"(4.9057405, -53.103939)"
1916,Jason Herrera,"(-49.2775635, -167.676631)"
1917,Christine Parker,"(58.6354635, 133.597041)"
1918,Bryan Moore,"(-4.981716, -61.956954)"
1919,Samantha Terry,"(-43.8714245, 25.767586)"
1920,Russell Murphy,"(-35.4696975, 110.829025)"
1921,David Kelly,"(75.4358695, -170.636666)"
1922,Megan Green,"(-46.9440845, -131.049319)"
1923,Amanda Sullivan MD,"(63.341142, 149.709748)"
1924,Danielle Murray,"(-17.595132, 81.057282)"
1925,Brenda Smith,"(-56.562799, -128.630226)"
1926,Vickie Anderson,"(-23.913083, 38.185520)"
1927,Jacqueline Mccoy,"(-30.682881, -50.064083)"
1928,Lauren Green,"(33.347867, 147.280378)"
1929,Alison Brown,"(-45.535666, -86.829753)"
1930,Jill Anderson,"(-30.852498, -29.960319)"
1931,Sandra Rivera,"(-61.173546, -178.298999)"
1932,Joel Jackson,"(-25.905468, -14.378417)"
1933,Samantha Foster,"(26.821307, 131.190551)"
1934,Michael Thompson,"(70.985126, 27.609749)"
1935,Cody Ramirez,"(29.7665605, -65.438290)"
1936,Amanda Harvey,"(-27.6744595, -126.116088)"
1937,Edward Jenkins,"(-67.989062, 39.330349)"
1938,Amy Ramirez,"(29.2210635, 57.580174)"
1939,Curtis Wilkerson,"(-49.631192, 26.413721)"
1940,Lydia Pham,"(75.102011, 24.098261)"
1941,Virginia Casey,"(-83.8188475, 110.589231)"
1942,Joshua Washington,"(-17.059832, -69.872335)"
1943,Kathryn Price,"(41.941349, 54.424839)"
1944,Francis Robinson,"(50.6428325, 3.764866)"
1945,Paula Brown,"(-3.5423035, -168.878286)"
1946,Kendra Wang DVM,"(43.9579225, 92.493841)"
1947,Ariel Sandoval,"(75.259022, 28.252585)"
1948,Robert Stark,"(28.699332, 145.641166)"
1949,Zachary Robinson,"(-34.844680, 20.231940)"
1950,Rebecca Kelly,"(-51.2068525, -138.469303)"
1951,Sarah Thompson,"(71.317238, 22.756961)"
1952,Renee Wolfe,"(-44.800395, 36.899239)"
1953,Alyssa Haynes,"(-34.3987195, -63.000601)"
1954,Kristy Hart,"(-5.6544165, 9.657965)"
